id,orders_id,product_id,quantity,total_price
30261,6315,20,2,3440
30262,992,46,1,16
30263,1137,35,5,3010
30264,4921,7,1,10
30265,5203,35,1,602
30266,9705,42,2,194
30267,5147,22,5,5760
30268,2191,11,2,2746
30269,5243,43,3,309
30270,6747,15,2,92
30271,1343,18,1,20
30272,7921,20,2,3440
30273,3154,1,1,21
30274,7960,49,1,39
30275,2966,10,3,5856
30276,5264,28,1,186
30277,8171,13,1,1826
30278,8081,35,1,602
30279,4780,38,1,385
30280,660,11,3,4119
30281,379,10,2,3904
30282,4973,4,1,57
30283,5719,43,2,206
30284,5479,43,4,412
30285,8765,27,3,408
30286,9443,20,1,1720
30287,7278,2,3,225
30288,5386,33,4,444
30289,3221,13,1,1826
30290,4129,42,2,194
30291,485,21,1,2007
30292,8110,42,1,97
30293,8982,12,1,1992
30294,246,1,1,21
30295,9491,23,3,8385
30296,3638,47,2,64
30297,1581,17,1,45
30298,5552,34,3,429
30299,6511,33,1,111
30300,160,32,1,164
30301,6565,44,2,164
30302,6585,32,2,328
30303,8966,47,3,96
30304,2174,37,2,986
30305,8183,18,1,20
30306,9469,40,2,256
30307,2181,33,1,111
30308,7082,22,1,1152
30309,2009,13,1,1826
30310,3986,45,3,108
30311,9652,1,3,63
30312,6402,6,1,15
30313,6345,16,2,84
30314,2842,10,1,1952
30315,7694,23,2,5590
30316,7486,2,2,150
30317,4945,36,1,377
30318,2193,44,3,246
30319,2604,4,1,57
30320,447,25,1,144
30321,9964,9,1,11
30322,8333,31,1,170
30323,1895,6,2,30
30324,1675,46,1,16
30325,1431,26,3,159
30326,3130,23,3,8385
30327,8757,22,1,1152
30328,6680,46,1,16
30329,2375,3,1,70
30330,5167,42,1,97
30331,4450,0,2,192
30332,4587,13,1,1826
30333,5465,1,2,42
30334,8907,41,2,122
30335,3191,20,5,8600
30336,1584,30,1,110
30337,8519,11,1,1373
30338,5238,43,2,206
30339,9743,0,1,96
30340,3350,48,1,55
30341,4890,9,3,33
30342,602,21,5,10035
30343,7107,17,1,45
30344,5483,47,2,64
30345,2965,2,3,225
30346,7457,24,1,2663
30347,9662,12,1,1992
30348,285,25,1,144
30349,3392,40,1,128
30350,4627,5,1,29
30351,7613,31,1,170
30352,3596,25,1,144
30353,7812,10,2,3904
30354,4057,35,5,3010
30355,5500,19,3,69
30356,7292,7,1,10
30357,5097,34,4,572
30358,4452,25,1,144
30359,2806,28,1,186
30360,3062,12,1,1992
30361,292,37,5,2465
30362,817,6,1,15
30363,9171,8,1,15
30364,4648,8,4,60
30365,7276,45,1,36
30366,7535,15,1,46
30367,6027,7,4,40
30368,6099,23,1,2795
30369,4201,13,2,3652
30370,9071,36,1,377
30371,3065,46,2,32
30372,4755,1,1,21
30373,3284,3,1,70
30374,2288,1,1,21
30375,9631,31,2,340
30376,3191,46,2,32
30377,5516,9,5,55
30378,3841,46,1,16
30379,9343,42,2,194
30380,7384,16,1,42
30381,2607,45,1,36
30382,407,1,1,21
30383,4611,10,5,9760
30384,4252,1,1,21
30385,5951,12,3,5976
30386,7676,49,2,78
30387,3922,27,5,680
30388,5305,45,1,36
30389,6461,17,3,135
30390,7656,27,3,408
30391,3504,47,1,32
30392,2508,29,2,220
30393,4470,33,1,111
30394,2054,11,1,1373
30395,306,44,2,164
30396,3635,21,5,10035
30397,7847,29,3,330
30398,6880,10,2,3904
30399,2886,31,3,510
30400,2079,6,1,15
30401,1967,20,2,3440
30402,6846,49,1,39
30403,1164,19,1,23
30404,8830,22,1,1152
30405,3536,48,1,55
30406,5673,5,4,116
30407,6298,35,1,602
30408,3894,19,4,92
30409,6541,27,4,544
30410,4879,2,2,150
30411,687,40,3,384
30412,9481,12,1,1992
30413,9421,10,1,1952
30414,1889,44,1,82
30415,7939,19,3,69
30416,6850,43,2,206
30417,9697,0,1,96
30418,8029,10,3,5856
30419,9341,38,3,1155
30420,7159,11,1,1373
30421,9260,48,1,55
30422,5351,24,1,2663
30423,9602,40,1,128
30424,8064,23,2,5590
30425,1033,1,5,105
30426,3829,16,1,42
30427,6760,25,2,288
30428,3906,32,5,820
30429,9033,5,1,29
30430,5041,25,2,288
30431,3372,8,1,15
30432,543,28,1,186
30433,5268,38,1,385
30434,1000,13,2,3652
30435,1521,0,1,96
30436,2359,8,1,15
30437,799,36,1,377
30438,5610,48,2,110
30439,1661,5,1,29
30440,7405,27,1,136
30441,1609,27,1,136
30442,6845,49,1,39
30443,250,12,3,5976
30444,7592,43,3,309
30445,8226,10,1,1952
30446,3190,22,4,4608
30447,3916,38,2,770
30448,1703,23,1,2795
30449,3207,36,1,377
30450,4702,24,1,2663
30451,5606,33,1,111
30452,5272,18,1,20
30453,2017,45,4,144
30454,7966,11,5,6865
30455,342,1,1,21
30456,3199,12,1,1992
30457,2959,24,1,2663
30458,9254,28,1,186
30459,4416,10,1,1952
30460,2151,5,4,116
30461,2171,20,1,1720
30462,7956,2,5,375
30463,2644,41,3,183
30464,3147,21,1,2007
30465,4558,42,2,194
30466,7969,16,1,42
30467,1854,36,4,1508
30468,8803,49,1,39
30469,249,14,4,7096
30470,91,11,1,1373
30471,2033,35,2,1204
30472,4313,42,1,97
30473,8340,40,4,512
30474,1465,3,1,70
30475,3458,30,4,440
30476,5679,1,1,21
30477,2896,26,1,53
30478,8872,13,3,5478
30479,9168,43,1,103
30480,3069,45,2,72
30481,2976,29,1,110
30482,5942,41,1,61
30483,8321,12,2,3984
30484,2196,27,1,136
30485,7272,16,1,42
30486,1420,33,1,111
30487,4143,33,2,222
30488,2485,24,2,5326
30489,6719,39,2,1160
30490,8348,7,2,20
30491,2040,18,2,40
30492,1500,39,2,1160
30493,83,32,4,656
30494,5179,26,2,106
30495,6310,28,1,186
30496,5974,17,1,45
30497,9357,16,1,42
30498,822,22,2,2304
30499,6200,12,1,1992
30500,1773,2,4,300
30501,5131,10,2,3904
30502,2338,16,1,42
30503,8050,35,1,602
30504,6883,25,1,144
30505,8178,33,1,111
30506,7853,0,5,480
30507,691,26,5,265
30508,3543,5,1,29
30509,8144,30,2,220
30510,5857,44,5,410
30511,3337,35,1,602
30512,8750,28,2,372
30513,9711,25,4,576
30514,6867,45,2,72
30515,1989,4,2,114
30516,3015,4,1,57
30517,6844,39,5,2900
30518,4802,8,1,15
30519,7277,44,1,82
30520,9332,37,1,493
30521,513,34,2,286
30522,190,2,3,225
30523,7635,11,1,1373
30524,7190,39,1,580
30525,4912,2,2,150
30526,9298,0,3,288
30527,511,4,2,114
30528,7177,19,2,46
30529,2555,21,1,2007
30530,7535,26,2,106
30531,5283,4,1,57
30532,5776,21,3,6021
30533,3573,6,4,60
30534,8941,6,1,15
30535,5262,48,2,110
30536,4172,45,1,36
30537,8821,32,2,328
30538,6977,38,1,385
30539,8630,12,2,3984
30540,4251,24,1,2663
30541,1600,20,1,1720
30542,8641,30,1,110
30543,5816,6,2,30
30544,9892,40,4,512
30545,7074,12,1,1992
30546,3606,31,1,170
30547,4839,46,1,16
30548,2409,37,1,493
30549,5857,3,1,70
30550,5189,44,1,82
30551,7284,42,2,194
30552,9706,24,3,7989
30553,9848,0,1,96
30554,1134,27,1,136
30555,6227,7,1,10
30556,4192,17,1,45
30557,7306,42,2,194
30558,2917,15,3,138
30559,6159,15,1,46
30560,5341,35,1,602
30561,2349,20,1,1720
30562,5027,26,3,159
30563,668,10,1,1952
30564,2154,40,2,256
30565,6321,12,5,9960
30566,5504,38,1,385
30567,8888,47,1,32
30568,8586,10,2,3904
30569,274,20,3,5160
30570,7244,12,5,9960
30571,2325,7,1,10
30572,9221,18,3,60
30573,5290,39,1,580
30574,4260,48,1,55
30575,3521,26,1,53
30576,1637,33,1,111
30577,6207,31,3,510
30578,5716,49,1,39
30579,3823,49,3,117
30580,7317,15,3,138
30581,3393,18,1,20
30582,980,37,1,493
30583,9205,14,4,7096
30584,3712,43,1,103
30585,642,15,3,138
30586,8532,8,3,45
30587,5503,2,4,300
30588,1890,40,3,384
30589,5846,13,1,1826
30590,9989,22,1,1152
30591,4193,0,1,96
30592,2947,6,1,15
30593,7773,39,1,580
30594,4121,30,1,110
30595,9267,39,1,580
30596,7733,32,3,492
30597,1314,1,5,105
30598,8571,5,1,29
30599,547,33,5,555
30600,2305,37,5,2465
30601,8737,0,1,96
30602,9751,35,3,1806
30603,7725,19,3,69
30604,7712,4,3,171
30605,5076,5,1,29
30606,4925,26,1,53
30607,9897,5,1,29
30608,5601,34,3,429
30609,6103,24,1,2663
30610,4361,40,1,128
30611,8166,40,1,128
30612,4534,12,1,1992
30613,2376,8,3,45
30614,7098,37,2,986
30615,9834,10,1,1952
30616,1632,6,5,75
30617,3874,48,5,275
30618,1702,36,1,377
30619,8502,16,1,42
30620,9044,5,3,87
30621,9901,20,1,1720
30622,3735,14,1,1774
30623,3467,18,1,20
30624,1769,43,1,103
30625,2829,8,1,15
30626,6991,16,1,42
30627,4687,44,2,164
30628,5898,42,5,485
30629,7159,17,5,225
30630,454,47,2,64
30631,8444,0,1,96
30632,1913,2,2,150
30633,3432,38,1,385
30634,7342,34,5,715
30635,2758,7,2,20
30636,8885,4,1,57
30637,395,29,3,330
30638,5629,0,1,96
30639,6063,5,1,29
30640,4836,29,1,110
30641,1309,0,1,96
30642,8255,35,2,1204
30643,1856,18,1,20
30644,8339,47,1,32
30645,2703,35,1,602
30646,5259,48,1,55
30647,424,16,1,42
30648,4019,38,2,770
30649,7452,23,1,2795
30650,6142,5,3,87
30651,1369,32,1,164
30652,7626,29,1,110
30653,4180,34,1,143
30654,6653,25,2,288
30655,6504,9,1,11
30656,7548,44,1,82
30657,5798,35,1,602
30658,540,9,1,11
30659,5764,15,1,46
30660,8169,39,2,1160
30661,4665,9,1,11
30662,3134,46,1,16
30663,5421,9,1,11
30664,4160,13,2,3652
30665,2356,13,1,1826
30666,6393,27,1,136
30667,4356,33,1,111
30668,6709,31,4,680
30669,6056,33,1,111
30670,3956,32,5,820
30671,838,42,3,291
30672,219,15,1,46
30673,3365,27,2,272
30674,3917,1,2,42
30675,1362,0,5,480
30676,491,3,1,70
30677,897,39,1,580
30678,6237,27,1,136
30679,3068,3,3,210
30680,2308,6,2,30
30681,4129,3,1,70
30682,1991,18,1,20
30683,9663,23,5,13975
30684,6616,3,2,140
30685,4010,38,2,770
30686,6184,34,3,429
30687,1178,42,1,97
30688,5046,49,1,39
30689,7273,49,1,39
30690,2295,32,1,164
30691,7183,25,1,144
30692,6305,13,1,1826
30693,6515,6,2,30
30694,1846,28,1,186
30695,6419,48,2,110
30696,7075,5,1,29
30697,2794,33,3,333
30698,2737,19,3,69
30699,1515,12,1,1992
30700,7272,48,2,110
30701,8191,4,1,57
30702,1205,36,1,377
30703,9924,0,2,192
30704,5372,19,3,69
30705,9573,14,5,8870
30706,3354,38,2,770
30707,8159,22,2,2304
30708,4106,35,1,602
30709,5334,36,1,377
30710,1249,45,1,36
30711,108,0,5,480
30712,8710,46,1,16
30713,3545,16,2,84
30714,3968,12,4,7968
30715,6079,42,1,97
30716,4687,45,1,36
30717,1402,10,1,1952
30718,9715,46,1,16
30719,5952,38,1,385
30720,3353,26,3,159
30721,6078,40,1,128
30722,5681,26,5,265
30723,4820,44,3,246
30724,3237,7,1,10
30725,5155,36,3,1131
30726,8775,0,1,96
30727,3386,19,1,23
30728,6321,46,2,32
30729,5030,26,1,53
30730,874,44,1,82
30731,940,26,1,53
30732,6061,12,1,1992
30733,4197,16,1,42
30734,1788,19,1,23
30735,7717,26,3,159
30736,4143,1,2,42
30737,7158,2,1,75
30738,1428,30,1,110
30739,9767,47,3,96
30740,9332,23,1,2795
30741,5441,47,5,160
30742,2301,8,4,60
30743,4343,27,1,136
30744,9733,16,1,42
30745,9018,37,3,1479
30746,7079,1,5,105
30747,2428,5,1,29
30748,5426,3,1,70
30749,9602,0,1,96
30750,5227,25,1,144
30751,2190,20,1,1720
30752,9981,17,1,45
30753,1984,22,2,2304
30754,9520,17,1,45
30755,9467,28,1,186
30756,4801,18,2,40
30757,6259,27,1,136
30758,6510,20,1,1720
30759,8313,42,3,291
30760,4090,10,1,1952
30761,7815,23,1,2795
30762,1948,40,4,512
30763,9320,21,4,8028
30764,6226,5,3,87
30765,8515,19,1,23
30766,6823,17,3,135
30767,1076,14,2,3548
30768,5079,47,1,32
30769,1532,32,4,656
30770,1254,48,1,55
30771,4795,0,2,192
30772,7840,34,1,143
30773,6999,30,1,110
30774,8133,1,3,63
30775,3441,30,3,330
30776,949,26,1,53
30777,5891,34,2,286
30778,3215,23,3,8385
30779,3148,21,1,2007
30780,1026,49,2,78
30781,6557,23,5,13975
30782,5170,2,2,150
30783,780,39,1,580
30784,115,36,1,377
30785,1631,37,1,493
30786,5769,14,1,1774
30787,3888,4,1,57
30788,4905,30,5,550
30789,4568,46,3,48
30790,4678,28,1,186
30791,7522,18,1,20
30792,603,17,1,45
30793,9447,18,2,40
30794,8002,35,3,1806
30795,5678,21,1,2007
30796,7374,34,1,143
30797,3874,32,1,164
30798,2794,18,1,20
30799,2360,3,1,70
30800,2268,19,5,115
30801,3949,16,3,126
30802,3713,1,3,63
30803,5753,35,1,602
30804,8391,27,3,408
30805,8745,26,1,53
30806,4643,21,2,4014
30807,4914,40,1,128
30808,4534,35,1,602
30809,5584,3,1,70
30810,4504,29,1,110
30811,3170,34,3,429
30812,5390,18,1,20
30813,5054,30,4,440
30814,2887,24,1,2663
30815,7436,31,3,510
30816,810,40,1,128
30817,3284,41,1,61
30818,5449,12,1,1992
30819,2202,3,1,70
30820,2369,38,3,1155
30821,8577,19,3,69
30822,4954,29,2,220
30823,4385,22,3,3456
30824,9313,32,1,164
30825,8509,41,1,61
30826,1511,0,1,96
30827,9299,47,3,96
30828,7378,0,2,192
30829,5789,19,1,23
30830,7004,5,1,29
30831,8474,0,2,192
30832,5581,41,3,183
30833,9648,36,2,754
30834,9558,9,1,11
30835,1764,43,5,515
30836,2765,25,2,288
30837,8341,33,1,111
30838,8913,42,4,388
30839,5562,41,4,244
30840,3474,8,1,15
30841,3563,37,1,493
30842,4009,13,1,1826
30843,1211,36,1,377
30844,3771,41,1,61
30845,9069,21,1,2007
30846,6287,14,2,3548
30847,7131,14,1,1774
30848,3289,43,2,206
30849,7387,13,1,1826
30850,4526,11,2,2746
30851,5600,8,2,30
30852,2586,26,1,53
30853,9362,34,2,286
30854,3449,9,4,44
30855,3065,5,1,29
30856,7677,1,1,21
30857,7008,2,1,75
30858,4518,28,1,186
30859,1312,21,1,2007
30860,8720,16,5,210
30861,8304,22,2,2304
30862,9391,23,2,5590
30863,289,2,2,150
30864,7001,13,1,1826
30865,6685,45,1,36
30866,1342,33,1,111
30867,7024,34,4,572
30868,6272,12,2,3984
30869,811,9,2,22
30870,6924,4,5,285
30871,9487,7,4,40
30872,2698,43,2,206
30873,6908,46,1,16
30874,3075,22,1,1152
30875,5374,49,1,39
30876,3407,1,3,63
30877,7024,4,3,171
30878,4675,15,1,46
30879,2836,23,1,2795
30880,6546,45,1,36
30881,9565,8,1,15
30882,991,26,1,53
30883,3105,31,2,340
30884,1307,42,2,194
30885,9156,3,3,210
30886,996,20,2,3440
30887,3777,26,1,53
30888,1643,40,1,128
30889,7860,40,1,128
30890,3168,38,2,770
30891,2272,20,2,3440
30892,8783,2,1,75
30893,4403,33,1,111
30894,324,13,3,5478
30895,2038,0,3,288
30896,6258,45,1,36
30897,3691,43,3,309
30898,9698,49,1,39
30899,9431,30,1,110
30900,5433,42,1,97
30901,6051,38,2,770
30902,3729,13,2,3652
30903,7393,33,3,333
30904,1844,6,5,75
30905,519,29,3,330
30906,890,43,4,412
30907,5260,12,2,3984
30908,2406,23,3,8385
30909,2800,8,3,45
30910,9396,10,1,1952
30911,2432,46,1,16
30912,2888,5,3,87
30913,1599,33,3,333
30914,422,38,1,385
30915,4506,2,1,75
30916,6669,43,1,103
30917,4462,47,1,32
30918,6585,11,1,1373
30919,1852,45,2,72
30920,4569,17,5,225
30921,4380,0,2,192
30922,9488,25,1,144
30923,6949,26,1,53
30924,4326,17,3,135
30925,2804,11,3,4119
30926,5459,37,1,493
30927,4236,44,1,82
30928,4470,28,2,372
30929,7227,26,1,53
30930,6177,39,1,580
30931,7599,0,1,96
30932,2389,36,1,377
30933,1555,27,1,136
30934,2561,45,1,36
30935,2491,46,2,32
30936,589,42,1,97
30937,8095,13,2,3652
30938,7203,45,2,72
30939,7753,22,1,1152
30940,9270,49,1,39
30941,5407,14,1,1774
30942,8509,39,1,580
30943,6890,18,1,20
30944,7379,6,1,15
30945,8226,46,2,32
30946,556,49,1,39
30947,4587,40,1,128
30948,1467,20,1,1720
30949,5716,22,1,1152
30950,3591,30,1,110
30951,3654,28,2,372
30952,3423,38,1,385
30953,5873,45,1,36
30954,2167,20,3,5160
30955,8941,38,1,385
30956,7205,25,1,144
30957,980,21,4,8028
30958,7495,13,1,1826
30959,2027,19,1,23
30960,5256,6,1,15
30961,3985,24,5,13315
30962,1008,40,1,128
30963,2781,42,5,485
30964,217,11,1,1373
30965,9141,45,1,36
30966,9240,41,1,61
30967,2259,36,1,377
30968,9837,19,2,46
30969,3756,37,5,2465
30970,741,17,1,45
30971,2331,45,1,36
30972,9913,31,4,680
30973,9133,49,1,39
30974,5228,41,5,305
30975,5977,28,5,930
30976,1264,2,1,75
30977,4026,25,1,144
30978,2624,3,2,140
30979,3591,32,2,328
30980,856,20,1,1720
30981,4512,45,1,36
30982,3335,37,1,493
30983,8872,38,2,770
30984,6068,26,1,53
30985,8000,40,1,128
30986,1649,15,3,138
30987,2776,45,5,180
30988,3531,31,5,850
30989,5417,15,2,92
30990,3212,41,2,122
30991,7613,17,1,45
30992,9903,4,1,57
30993,7692,35,2,1204
30994,8369,3,3,210
30995,5290,38,1,385
30996,4920,43,3,309
30997,1803,35,1,602
30998,1702,1,4,84
30999,6593,33,5,555
31000,1803,32,1,164
31001,9298,27,1,136
31002,595,37,5,2465
31003,5808,19,1,23
31004,4078,9,2,22
31005,7826,29,2,220
31006,5688,48,1,55
31007,8019,35,1,602
31008,5863,18,5,100
31009,596,2,1,75
31010,8423,4,3,171
31011,1967,32,1,164
31012,1445,35,2,1204
31013,9424,22,3,3456
31014,1018,5,3,87
31015,4933,29,1,110
31016,6324,38,3,1155
31017,8450,14,2,3548
31018,1884,47,1,32
31019,7242,3,3,210
31020,4448,22,1,1152
31021,3156,23,1,2795
31022,5952,28,2,372
31023,5447,45,1,36
31024,9325,7,3,30
31025,9643,9,1,11
31026,3841,34,1,143
31027,6251,43,1,103
31028,4921,6,1,15
31029,4464,36,5,1885
31030,666,13,3,5478
31031,7506,36,1,377
31032,4014,21,4,8028
31033,5795,13,5,9130
31034,4869,41,1,61
31035,955,39,4,2320
31036,1532,43,1,103
31037,9445,8,4,60
31038,3404,43,2,206
31039,7049,4,3,171
31040,5910,23,1,2795
31041,6469,15,4,184
31042,9357,46,3,48
31043,5298,46,1,16
31044,4174,1,4,84
31045,410,13,3,5478
31046,9672,38,5,1925
31047,3144,36,1,377
31048,692,10,1,1952
31049,7909,20,1,1720
31050,1940,5,1,29
31051,4691,37,2,986
31052,4281,20,1,1720
31053,3364,42,2,194
31054,468,24,1,2663
31055,7530,40,1,128
31056,1291,1,3,63
31057,9012,12,3,5976
31058,2219,42,2,194
31059,1590,38,1,385
31060,9644,39,1,580
31061,2486,34,1,143
31062,7349,36,1,377
31063,9219,22,1,1152
31064,6025,0,1,96
31065,9684,21,1,2007
31066,920,29,1,110
31067,6800,48,1,55
31068,1147,12,5,9960
31069,460,17,1,45
31070,5351,19,2,46
31071,8520,23,2,5590
31072,9612,43,1,103
31073,1199,6,5,75
31074,9442,12,3,5976
31075,6621,30,1,110
31076,6200,10,4,7808
31077,6940,44,5,410
31078,5242,18,3,60
31079,8500,16,1,42
31080,4007,17,1,45
31081,9266,13,1,1826
31082,6872,37,2,986
31083,4344,29,4,440
31084,4536,5,1,29
31085,1920,36,4,1508
31086,628,3,1,70
31087,9273,21,2,4014
31088,7941,43,4,412
31089,6394,11,4,5492
31090,173,10,1,1952
31091,9419,44,5,410
31092,4581,36,5,1885
31093,6453,21,2,4014
31094,7204,8,1,15
31095,9420,40,4,512
31096,5639,25,3,432
31097,2723,15,2,92
31098,7973,38,1,385
31099,1224,43,1,103
31100,3249,11,1,1373
31101,2207,37,3,1479
31102,7361,34,1,143
31103,6141,6,1,15
31104,7501,49,1,39
31105,2165,12,4,7968
31106,8686,46,1,16
31107,1712,48,3,165
31108,6384,39,1,580
31109,8942,6,1,15
31110,6925,38,1,385
31111,9197,26,2,106
31112,2080,31,4,680
31113,1762,23,1,2795
31114,4440,36,2,754
31115,6966,28,4,744
31116,3193,22,3,3456
31117,8934,36,3,1131
31118,932,2,5,375
31119,8198,19,2,46
31120,2145,31,5,850
31121,8071,6,2,30
31122,6724,22,1,1152
31123,8666,14,1,1774
31124,6100,18,5,100
31125,4239,7,1,10
31126,336,9,5,55
31127,566,45,1,36
31128,244,24,1,2663
31129,6919,40,2,256
31130,9893,20,2,3440
31131,8826,10,1,1952
31132,5327,2,2,150
31133,6425,25,2,288
31134,514,47,1,32
31135,8574,17,2,90
31136,2969,14,5,8870
31137,4047,41,2,122
31138,7299,13,3,5478
31139,7969,49,3,117
31140,7020,0,1,96
31141,3796,26,1,53
31142,6244,4,1,57
31143,134,36,4,1508
31144,6078,34,5,715
31145,4114,15,1,46
31146,1766,25,5,720
31147,2581,9,3,33
31148,1906,5,4,116
31149,59,33,1,111
31150,450,34,1,143
31151,540,21,1,2007
31152,5392,30,4,440
31153,8131,44,1,82
31154,3870,32,2,328
31155,6433,30,4,440
31156,5946,18,3,60
31157,2469,20,3,5160
31158,3500,49,2,78
31159,3332,19,1,23
31160,7394,16,1,42
31161,794,12,1,1992
31162,7939,13,3,5478
31163,5588,8,1,15
31164,2145,31,1,170
31165,2101,11,2,2746
31166,6740,22,4,4608
31167,766,48,5,275
31168,5073,47,2,64
31169,1379,31,1,170
31170,8577,43,1,103
31171,3832,38,1,385
31172,9876,38,1,385
31173,5036,47,1,32
31174,1213,29,1,110
31175,8725,45,1,36
31176,6670,37,2,986
31177,1746,34,3,429
31178,6703,11,1,1373
31179,3427,13,1,1826
31180,8752,39,5,2900
31181,8881,48,4,220
31182,9527,49,1,39
31183,5594,39,5,2900
31184,7644,43,5,515
31185,4894,20,1,1720
31186,7982,36,1,377
31187,3915,9,1,11
31188,2116,20,1,1720
31189,3528,17,1,45
31190,2219,1,3,63
31191,883,7,1,10
31192,3060,33,4,444
31193,3702,24,4,10652
31194,6971,36,1,377
31195,6975,34,1,143
31196,4257,40,1,128
31197,1405,38,1,385
31198,6294,28,1,186
31199,3037,10,1,1952
31200,9275,26,3,159
31201,3126,12,1,1992
31202,222,36,1,377
31203,2880,21,1,2007
31204,1475,37,1,493
31205,2266,37,1,493
31206,7152,31,1,170
31207,5484,30,3,330
31208,2456,6,4,60
31209,9759,39,2,1160
31210,4245,14,1,1774
31211,9338,48,1,55
31212,1260,16,1,42
31213,5242,15,4,184
31214,9048,37,1,493
31215,7951,40,1,128
31216,3720,5,1,29
31217,6210,8,2,30
31218,7254,23,1,2795
31219,5247,26,1,53
31220,6125,1,1,21
31221,3604,24,1,2663
31222,9247,2,1,75
31223,3795,11,5,6865
31224,1996,34,3,429
31225,8655,26,1,53
31226,973,16,1,42
31227,9048,43,2,206
31228,3908,33,1,111
31229,4127,10,3,5856
31230,977,13,1,1826
31231,1341,27,1,136
31232,6059,48,3,165
31233,6931,18,1,20
31234,3849,45,5,180
31235,6386,36,1,377
31236,6506,16,1,42
31237,7644,29,1,110
31238,7198,1,4,84
31239,4639,10,2,3904
31240,4753,1,1,21
31241,61,26,4,212
31242,4180,1,4,84
31243,6028,30,2,220
31244,657,17,1,45
31245,1282,28,1,186
31246,7183,33,2,222
31247,178,32,1,164
31248,237,1,2,42
31249,6089,36,1,377
31250,8890,43,1,103
31251,7192,1,1,21
31252,8044,1,2,42
31253,8597,27,2,272
31254,7833,10,2,3904
31255,2120,31,1,170
31256,6179,37,1,493
31257,5610,29,2,220
31258,6100,15,2,92
31259,7646,1,3,63
31260,4872,40,3,384
31261,5049,9,4,44
31262,6759,4,3,171
31263,2843,2,3,225
31264,7959,15,2,92
31265,6864,9,4,44
31266,9762,25,5,720
31267,742,13,3,5478
31268,2853,36,1,377
31269,6772,9,1,11
31270,6344,19,1,23
31271,1530,2,1,75
31272,762,10,1,1952
31273,8078,17,2,90
31274,7126,29,2,220
31275,8455,8,1,15
31276,6925,24,2,5326
31277,4732,22,3,3456
31278,1189,2,2,150
31279,4046,14,2,3548
31280,2909,17,2,90
31281,3043,39,1,580
31282,539,38,1,385
31283,8204,1,5,105
31284,3905,36,1,377
31285,3008,25,1,144
31286,2207,29,2,220
31287,3389,10,1,1952
31288,5463,28,1,186
31289,863,29,5,550
31290,7779,20,5,8600
31291,2516,0,1,96
31292,747,5,1,29
31293,8328,13,1,1826
31294,2979,48,2,110
31295,3389,46,2,32
31296,4657,0,5,480
31297,2580,14,1,1774
31298,9319,48,1,55
31299,2305,28,1,186
31300,4420,38,2,770
31301,9149,39,1,580
31302,578,4,3,171
31303,35,45,1,36
31304,5690,33,1,111
31305,3625,22,1,1152
31306,8241,20,3,5160
31307,6833,29,1,110
31308,9019,22,1,1152
31309,532,30,1,110
31310,3215,26,1,53
31311,3527,38,1,385
31312,4895,31,1,170
31313,3035,33,1,111
31314,4129,29,2,220
31315,1086,23,1,2795
31316,6695,37,2,986
31317,5621,7,1,10
31318,2349,46,1,16
31319,929,7,2,20
31320,5982,39,1,580
31321,4403,20,1,1720
31322,6117,27,4,544
31323,945,20,3,5160
31324,7765,38,2,770
31325,3634,11,1,1373
31326,7091,28,2,372
31327,4738,11,1,1373
31328,2081,4,2,114
31329,2737,20,4,6880
31330,5222,35,1,602
31331,7622,39,1,580
31332,889,48,1,55
31333,3524,43,2,206
31334,5181,4,2,114
31335,6605,8,1,15
31336,6668,45,5,180
31337,1863,40,2,256
31338,868,18,1,20
31339,9376,47,2,64
31340,3883,6,2,30
31341,7374,41,1,61
31342,6342,40,5,640
31343,9472,30,1,110
31344,6867,47,4,128
31345,531,27,3,408
31346,9483,16,1,42
31347,9452,31,2,340
31348,4377,45,1,36
31349,9838,44,2,164
31350,1354,43,1,103
31351,3581,21,1,2007
31352,7016,35,1,602
31353,8361,30,2,220
31354,9967,19,1,23
31355,1920,25,4,576
31356,3207,44,3,246
31357,7764,25,5,720
31358,4932,3,1,70
31359,4016,11,3,4119
31360,1065,22,1,1152
31361,4447,43,5,515
31362,4135,33,3,333
31363,8964,47,4,128
31364,379,3,1,70
31365,2271,26,2,106
31366,88,5,2,58
31367,1161,34,1,143
31368,5217,40,2,256
31369,5421,1,1,21
31370,9498,34,1,143
31371,7264,6,1,15
31372,9670,11,1,1373
31373,4821,18,1,20
31374,6620,14,1,1774
31375,5066,25,1,144
31376,9230,10,1,1952
31377,4561,26,1,53
31378,8630,26,2,106
31379,8313,22,1,1152
31380,2733,31,1,170
31381,8554,2,1,75
31382,2514,40,1,128
31383,3787,4,1,57
31384,4900,0,1,96
31385,1154,24,2,5326
31386,5134,30,1,110
31387,3371,15,4,184
31388,7865,4,1,57
31389,1094,49,1,39
31390,9439,15,3,138
31391,1782,27,2,272
31392,1684,39,1,580
31393,8355,23,1,2795
31394,9478,37,1,493
31395,6784,37,2,986
31396,2672,10,2,3904
31397,3335,48,1,55
31398,6182,14,1,1774
31399,1641,24,3,7989
31400,8547,6,2,30
31401,6113,19,4,92
31402,2942,42,3,291
31403,8082,49,2,78
31404,9684,14,1,1774
31405,556,19,1,23
31406,5237,36,1,377
31407,6701,48,5,275
31408,1729,46,5,80
31409,3022,30,3,330
31410,4216,12,1,1992
31411,8869,46,3,48
